1000;3;5;200;0.01;10;100;53511.0;38016.21;50107.27;43648.02;47386.56;39864.72;50587.79;45653.88;44744.7;91.63388872146606;0.9078116965293884;0.017951488494873047;0.11070418357849121;0.10671472549438477;0.0014461302757263184;0.009075660705566407;0.126561439037323;0.0014960074424743652;0.405475435256958;0.010272464752197265;0.12911465406417846;0.10139874458312988;0.1285461449623108;Normal
1000;3;5;200;0.01;10;100;52665.0;36940.55;49303.05;41605.4;46755.89;38639.04;49659.7;45538.46;45455.13;90.80610275268555;0.9078116965293884;0.015957355499267578;0.08676767349243164;0.09275221824645996;0.0015558385848999023;0.008227920532226563;0.12621241092681884;0.0015358901023864746;0.4047673273086548;0.01026247501373291;0.12885536909103393;0.09554443359375;0.12867580652236937;Normal
1000;3;5;200;0.01;10;100;52089.0;35309.61;48562.65;41353.75;46298.86;36632.92;48946.96;44978.14;44305.77;91.09433245658875;0.9078116965293884;0.014959573745727539;0.08776545524597168;0.09175419807434082;0.0014560842514038086;0.008217947483062744;0.12644175291061402;0.0015059900283813476;0.40546542167663574;0.01024261474609375;0.12892513513565063;0.0975490665435791;0.12865585088729858;Normal
1000;3;5;200;0.01;10;100;51542.0;35222.26;48425.53;40682.02;45822.56;37291.82;48723.09;44193.7;44882.6;90.35331416130066;0.9078116965293884;0.015957355499267578;0.08776521682739258;0.09175443649291992;0.001356358528137207;0.008337581157684326;0.126411874294281;0.001515953540802002;0.40532580852508543;0.010192708969116211;0.12895504713058473;0.09036829948425293;0.12855613231658936;Normal
1000;3;5;200;0.01;10;100;53334.0;37285.07;49851.19;41589.33;47448.27;38284.69;50173.12;46108.28;44981.68;91.32172346115112;0.9078116965293884;0.015957355499267578;0.08776569366455078;0.0967409610748291;0.0014561009407043457;0.00827775478363037;0.12648163557052614;0.0015558743476867677;0.4055152940750122;0.010212664604187011;0.12905478715896607;0.09951382875442505;0.12861594915390015;Normal
1000;3;5;200;0.01;10;100;53105.0;36114.23;49600.71;44002.37;46803.2;37757.51;50100.01;45224.95;45078.51;91.28282809257507;0.9078116965293884;0.01595759391784668;0.08676791191101074;0.09474658966064453;0.0014561223983764649;0.008327631950378419;0.12658137559890748;0.0015259480476379394;0.40538567304611206;0.010262520313262939;0.12906476736068725;0.09917471647262573;0.1285661005973816;Normal
1000;3;5;200;0.01;10;100;52367.0;36861.47;49340.29;43022.05;46841.37;38564.14;49605.45;45430.56;45011.51;91.18010258674622;0.9078116965293884;0.01495981216430664;0.08776521682739258;0.09175443649291992;0.0014760565757751464;0.008287742137908935;0.1264417552947998;0.0016057419776916505;0.405575156211853;0.010272462368011475;0.12905483722686767;0.09792806148529053;0.12866580247879028;Normal
1000;3;5;200;0.01;10;100;53386.0;37560.89;50037.04;43451.8;47798.52;38573.3;50383.51;46590.39;45835.86;91.53914213180542;0.9078116965293884;0.015957355499267578;0.08676791191101074;0.09275197982788086;0.001436169147491455;0.008287715911865234;0.12646177053451538;0.0015358471870422364;0.40514631032943726;0.010222644805908203;0.1291645336151123;0.10197720050811768;0.12861594438552856;Normal
1000;3;5;200;0.01;10;100;52643.0;37009.3;49497.11;41859.23;47383.6;38968.23;49852.38;45802.26;44788.48;90.76321816444397;0.9078116965293884;0.014959335327148438;0.08876276016235352;0.09175443649291992;0.001436171531677246;0.008267803192138672;0.1266811418533325;0.0015358805656433105;0.40544551610946655;0.010182690620422364;0.12916454553604126;0.09356971740722657;0.1287555766105652;Normal
1000;3;5;200;0.01;10;100;52874.0;35898.66;49421.45;42261.91;46752.06;37007.6;49728.57;45441.6;45104.4;90.9965934753418;0.9078116965293884;0.015956878662109375;0.08776521682739258;0.11170172691345215;0.001495983600616455;0.008277788162231445;0.12641185522079468;0.0014960241317749023;0.40537569522857664;0.010262517929077149;0.12907471179962157;0.09611293315887451;0.1287954831123352;Normal
1000;3;5;200;0.01;10;100;55538.66666666667;38511.8;51627.42;44599.73;49634.24;39287.22;51932.52;47791.7;43651.13;172.8801019191742;1.77748610496521;0.06249737739562988;0.1562364101409912;0.20007014274597168;0.0029887986183166505;0.015714478492736817;0.24542460680007935;0.002928757667541504;0.7615818834304809;0.01951993703842163;0.24662452220916747;0.18566271543502808;0.24317821025848388;Binomial
1000;3;5;200;0.01;10;100;55331.0;38681.41;51099.02;45502.75;48545.28;40225.62;51481.15;46545.65;43061.84;170.37573218345642;1.77748610496521;0.031246185302734375;0.15288639068603516;0.17186284065246582;0.0025028896331787107;0.016919012069702147;0.24023274183273316;0.0026962423324584962;0.7566315054893493;0.02097121477127075;0.24603028535842897;0.17301032304763794;0.24068449258804323;Binomial
1000;3;5;200;0.01;10;100;55343.0;37156.62;51540.85;44675.86;49051.94;39003.15;51838.96;47149.9;44299.78;196.03602170944214;1.77748610496521;0.03126692771911621;0.17184662818908691;0.16884660720825195;0.0034345149993896484;0.02044139862060547;0.2766223645210266;0.003405616283416748;0.8535420227050782;0.023868038654327392;0.27417048931121824;0.22137449741363524;0.27870056390762327;Binomial
1000;3;5;200;0.01;10;100;54943.0;37086.18;51301.4;44614.85;49207.06;38345.05;51651.1;47679.46;43297.4;174.34859585762024;1.77748610496521;0.03124713897705078;0.1562213897705078;0.18836760520935059;0.002678494453430176;0.016395275592803956;0.2432476735115051;0.003032689094543457;0.7754183912277222;0.019091169834136962;0.24523164510726927;0.18702102899551393;0.2452963924407959;Binomial
1000;3;5;200;0.01;10;100;55819.0;37042.22;52027.26;45166.03;49753.27;38400.53;52405.44;47811.54;44540.45;169.21089887619019;1.77748610496521;0.03124547004699707;0.15625882148742676;0.17446327209472656;0.00379166841506958;0.01678532600402832;0.23940278768539427;0.0018023872375488282;0.7424675345420837;0.020538220405578612;0.23998217344284056;0.18091885089874268;0.2419604229927063;Binomial
1000;3;5;200;0.01;10;100;55459.0;39347.77;51494.1;44755.87;49027.99;40375.61;51805.1;47197.16;43617.49;170.95970630645752;1.77748610496521;0.03126645088195801;0.20403456687927246;0.2155323028564453;0.001750473976135254;0.017044615745544434;0.2415004301071167;0.002569122314453125;0.7473364615440369;0.019970586299896242;0.24320822477340698;0.18989272594451903;0.24096061944961547;Binomial
1000;3;5;200;0.01;10;100;55872.0;38772.07;51827.55;45294.96;49619.9;39606.6;52196.43;47898.79;44936.2;171.8313910961151;1.77748610496521;0.0312650203704834;0.15297293663024902;0.1718451976776123;0.0019642090797424316;0.01656764030456543;0.24304709911346437;0.0038437771797180174;0.758752417564392;0.01977385759353638;0.24407636165618896;0.18456410646438598;0.24152397871017456;Binomial
1000;3;5;200;0.01;10;100;54837.0;37933.14;51032.81;44349.5;48661.96;38771.81;51396.95;47045.46;43023.77;171.5658097267151;1.77748610496521;0.031247377395629883;0.16573286056518555;0.17511367797851562;0.0031848073005676268;0.01626058578491211;0.24015424966812135;0.002399249076843262;0.7488555860519409;0.019088873863220213;0.24467395782470702;0.1928187870979309;0.24370038747787476;Binomial
1000;3;5;200;0.01;10;100;55680.0;37898.48;52150.12;45164.58;49649.5;39723.67;52405.52;47702.36;44744.93;173.48386311531067;1.77748610496521;0.03125166893005371;0.17186427116394043;0.16891169548034668;0.002516326904296875;0.017230165004730225;0.24508580923080445;0.0030602169036865233;0.7599626326560974;0.019348878860473633;0.24844541549682617;0.18790487051010132;0.2468372893333435;Binomial
1000;3;5;200;0.01;10;100;55828.5;39102.8;51998.95;44842.48;49941.08;40303.59;52333.53;48224.29;45331.14;178.10468101501465;1.77748610496521;0.031232833862304688;0.16651010513305664;0.15832757949829102;0.0029465508460998534;0.017166550159454345;0.24655260562896728;0.0026481056213378904;0.782110116481781;0.021062448024749755;0.2551619791984558;0.20261019945144654;0.24685170888900757;Binomial
1000;3;5;200;0.01;10;100;53162.0;36723.93;49439.46;44172.52;47099.22;37628.48;49759.34;45254.04;44825.83;196.63548731803894;1.9930444192886352;0.031245946884155273;0.15622305870056152;0.1558084487915039;0.003195991516113281;0.019769501686096192;0.2732223916053772;0.004729604721069336;0.8674111008644104;0.02450362205505371;0.27481903553009035;0.2257763385772705;0.2685311245918274;Poisson
1000;3;5;200;0.01;10;100;54038.0;36485.21;50446.03;45242.57;48050.35;38379.08;50764.43;46343.36;44498.21;180.6379656791687;1.9930444192886352;0.031232118606567383;0.15623927116394043;0.15625786781311035;0.0027488064765930176;0.017826182842254637;0.2581445002555847;0.0043671345710754395;0.7740657806396485;0.021094510555267332;0.24902668237686157;0.22054739236831666;0.25403380393981934;Poisson
1000;3;5;200;0.01;10;100;53606.0;37323.57;49882.65;44663.59;47666.05;38089.76;50176.55;46106.55;45057.77;232.16305017471313;1.9930444192886352;0.03135514259338379;0.15613174438476562;0.15623998641967773;0.0036166596412658693;0.022652580738067626;0.3210203289985657;0.004693276882171631;1.0098935556411743;0.02672818422317505;0.31612759113311767;0.2778483939170837;0.33443483352661135;Poisson
1000;3;5;200;0.01;10;100;53847.5;36936.94;50146.77;45291.29;47683.5;38267.09;50589.98;46123.76;44581.12;183.58148002624512;1.9930444192886352;0.08040738105773926;0.4394989013671875;0.27993297576904297;0.0032598233222961427;0.01639664888381958;0.2549604058265686;0.0025961613655090332;0.7980253887176514;0.021058454513549804;0.2569371032714844;0.22460347652435303;0.24870986938476564;Poisson
1000;3;5;200;0.01;10;100;53813.666666666664;37076.62;50401.54;45123.07;47954.64;38597.32;50643.32;46545.16;44996.94;202.02271223068237;1.9930444192886352;0.04687070846557617;0.20078110694885254;0.17186379432678223;0.0028809523582458496;0.0189337158203125;0.27680243492126466;0.00517620325088501;0.8736952257156372;0.0225752854347229;0.2802248787879944;0.25710641384124755;0.2779683518409729;Poisson
1000;3;5;200;0.01;10;100;53768.0;36489.7;49973.06;44393.83;47691.8;38291.05;50333.54;46557.82;45096.45;178.08062601089478;1.9930444192886352;0.031247854232788086;0.1718606948852539;0.15623879432678223;0.0034707021713256837;0.016690740585327147;0.24738808393478393;0.0024692392349243164;0.7669405651092529;0.02082312822341919;0.24890462636947633;0.2159088683128357;0.25397258281707763;Poisson
1000;3;5;200;0.01;10;100;54737.0;38335.54;50823.46;45510.24;48280.63;39237.45;51253.35;46534.33;45673.39;179.56674361228943;1.9930444192886352;0.027886390686035156;0.16021037101745605;0.1581878662109375;0.0034425044059753418;0.016286821365356446;0.25121006727218625;0.0035863876342773437;0.7740234375;0.02092609405517578;0.24790908813476562;0.2255258870124817;0.2484627914428711;Poisson
1000;3;5;200;0.01;10;100;54806.0;36854.58;50868.9;45602.23;48507.6;37954.48;51195.6;46734.13;45001.49;216.78681230545044;1.9930444192886352;0.0156400203704834;0.15797162055969238;0.37827348709106445;0.003082082271575928;0.01825617790222168;0.3007675075531006;0.004118154048919678;0.9482699012756348;0.02385580778121948;0.30110201358795163;0.26386475324630737;0.2976600432395935;Poisson
1000;3;5;200;0.01;10;100;53397.0;36196.76;49482.0;44493.07;47256.15;37855.14;49872.87;45766.1;45449.81;204.66522932052612;1.9930444192886352;0.015628337860107422;0.15623760223388672;0.17184782028198242;0.0032103824615478515;0.01795337915420532;0.27628896951675413;0.0036146378517150878;0.8942654418945313;0.023640952110290527;0.2904592776298523;0.24943794965744018;0.28272548198699954;Poisson
1000;3;5;200;0.01;10;100;53825.200000000004;38473.37;49887.55;45340.29;47534.1;39847.33;50261.9;45744.7;44214.76;199.65973663330078;1.9930444192886352;0.015628337860107422;0.1538548469543457;0.18581151962280273;0.004356350898742676;0.02059959650039673;0.2703712511062622;0.002401924133300781;0.8694547772407532;0.02598327159881592;0.28351754426956177;0.23342395782470704;0.2818335461616516;Poisson

